,sample,header,label,name,replicon,resistance,circular,cov,len,genes,ARR-3,Col(BS512),Col(KPHS6),Col(MG828),Col(MGD2),Col156,Col8282,ColRNAI,IncB/O/K/Z,IncFIA,IncFIB(AP001918),IncFIB(pHCM2),IncFIB(pKPHS1),IncFIC(FII),IncFII,IncFII(29),IncFII(pRSB107),IncI1,IncN,IncQ1,IncR,IncX1,IncX3,IncX4,aac(3)-IIa,aac(3)-IId,aac(6')-Ib-cr,aadA5,aadA8b,ant(3'')-Ia,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCMY-42,blaCTX-M-1,blaCTX-M-14,blaCTX-M-14b,blaCTX-M-15,blaCTX-M-27,blaCTX-M-8,blaOXA-1,blaTEM-15,blaTEM-1B,catA1,catB3,cmlA1,dfrA1,dfrA12,dfrA14,dfrA17,erm(B),lnu(F),mdf(A),mef(B),mph(A),p0111,sul1,sul2,sul3,tet(34),tet(A),tet(B),tet(D)
NODE_12_length_253412_cov_33.771972,ESBL18,NODE_12_length_253412_cov_33.771972,misc,M_11,False,False,False,33.771972,253412,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_13_length_158554_cov_21.844869,ESBL18,NODE_13_length_158554_cov_21.844869,misc,M_12,False,False,False,21.844869,158554,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_15_length_128971_cov_21.173551,ESBL18,NODE_15_length_128971_cov_21.173551,misc,M_13,False,False,False,21.173551,128971,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_17_length_105201_cov_31.532910,ESBL18,NODE_17_length_105201_cov_31.532910,misc,M_14,False,False,False,31.532910,105201,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_18_length_46977_cov_201.015966,ESBL18,NODE_18_length_46977_cov_201.015966,misc,M_15,False,False,False,201.015966,46977,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_19_length_42327_cov_18.942299,ESBL18,NODE_19_length_42327_cov_18.942299,misc,M_16,False,False,False,18.942299,42327,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_20_length_37953_cov_19.112198,ESBL18,NODE_20_length_37953_cov_19.112198,misc,M_17,False,False,False,19.112198,37953,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_21_length_21017_cov_60.153518,ESBL18,NODE_21_length_21017_cov_60.153518,misc,M_18,False,False,False,60.153518,21017,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_22_length_19176_cov_22.395034,ESBL18,NODE_22_length_19176_cov_22.395034,misc,M_19,False,False,False,22.395034,19176,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_23_length_14601_cov_53.935816,ESBL18,NODE_23_length_14601_cov_53.935816,misc,M_20,False,False,False,53.935816,14601,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_24_length_14282_cov_20.188061,ESBL18,NODE_24_length_14282_cov_20.188061,misc,M_21,False,False,False,20.188061,14282,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_25_length_4598_cov_180.733169,ESBL18,NODE_25_length_4598_cov_180.733169,misc,M_22,False,False,False,180.733169,4598,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_28_length_4023_cov_5.617300,ESBL18,NODE_28_length_4023_cov_5.617300,misc,M_23,False,False,False,5.617300,4023,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_30_length_2481_cov_238.045455,ESBL18,NODE_30_length_2481_cov_238.045455,misc,M_24,False,False,False,238.045455,2481,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_31_length_2372_cov_22.440535,ESBL18,NODE_31_length_2372_cov_22.440535,misc,M_25,False,False,False,22.440535,2372,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_32_length_1787_cov_24.081928,ESBL18,NODE_32_length_1787_cov_24.081928,misc,M_26,False,False,False,24.081928,1787,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_36_length_1126_cov_226.307307,ESBL18,NODE_36_length_1126_cov_226.307307,misc,M_27,False,False,False,226.307307,1126,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_37_length_812_cov_12.271533,ESBL18,NODE_37_length_812_cov_12.271533,misc,M_28,False,False,False,12.271533,812,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_38_length_794_cov_11.817091,ESBL18,NODE_38_length_794_cov_11.817091,misc,M_29,False,False,False,11.817091,794,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_39_length_785_cov_14.206140,ESBL18,NODE_39_length_785_cov_14.206140,misc,M_30,False,False,False,14.206140,785,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_40_length_668_cov_2.863216,ESBL18,NODE_40_length_668_cov_2.863216,misc,M_31,False,False,False,2.863216,668,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_41_length_615_cov_2.141393,ESBL18,NODE_41_length_615_cov_2.141393,misc,M_32,False,False,False,2.141393,615,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_42_length_576_cov_27.498886,ESBL18,NODE_42_length_576_cov_27.498886,misc,M_33,False,False,False,27.498886,576,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_43_length_576_cov_15.080178,ESBL18,NODE_43_length_576_cov_15.080178,misc,M_34,False,False,False,15.080178,576,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_44_length_552_cov_0.345882,ESBL18,NODE_44_length_552_cov_0.345882,misc,M_35,False,False,False,0.345882,552,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_47_length_510_cov_1.227154,ESBL18,NODE_47_length_510_cov_1.227154,misc,M_36,False,False,False,1.227154,510,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_46_length_510_cov_1.258486,ESBL18,NODE_46_length_510_cov_1.258486,misc,M_37,False,False,False,1.258486,510,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_45_length_510_cov_1.945170,ESBL18,NODE_45_length_510_cov_1.945170,misc,M_38,False,False,False,1.945170,510,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_48_length_496_cov_4.360434,ESBL18,NODE_48_length_496_cov_4.360434,misc,M_39,False,False,False,4.360434,496,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_49_length_488_cov_1.969529,ESBL18,NODE_49_length_488_cov_1.969529,misc,M_40,False,False,False,1.969529,488,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_50_length_472_cov_1.782609,ESBL18,NODE_50_length_472_cov_1.782609,misc,M_41,False,False,False,1.782609,472,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_51_length_469_cov_8.783626,ESBL18,NODE_51_length_469_cov_8.783626,misc,M_42,False,False,False,8.783626,469,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_52_length_461_cov_1.224551,ESBL18,NODE_52_length_461_cov_1.224551,misc,M_43,False,False,False,1.224551,461,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_53_length_454_cov_0.825688,ESBL18,NODE_53_length_454_cov_0.825688,misc,M_44,False,False,False,0.825688,454,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_54_length_436_cov_0.485437,ESBL18,NODE_54_length_436_cov_0.485437,misc,M_45,False,False,False,0.485437,436,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_55_length_372_cov_696.600000,ESBL18,NODE_55_length_372_cov_696.600000,misc,M_46,False,False,False,696.600000,372,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_56_length_128_cov_293.000000,ESBL18,NODE_56_length_128_cov_293.000000,misc,M_47,False,False,False,293.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_14_length_149682_cov_83.283000,ESBL18,NODE_14_length_149682_cov_83.283000,plasmid,P_0,True,False,False,83.283000,149682,['IncFIB(pHCM2)'],,,,,,,,,,,,76852..77726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_16_length_126969_cov_25.813997,ESBL18,NODE_16_length_126969_cov_25.813997,plasmid,P_1,True,True,False,25.813997,126969,"[""aph(3'')-Ib"", 'blaTEM-15', 'aph(6)-Id', 'sul2', 'IncX1', 'IncX3', 'IncB/O/K/Z']",,,,,,,,,54758..54917,,,,,,,,,,,,,119213..119586,118224..118566,,,,,,,,208..1011,,86302..87034,,,,,,,,,90976..91836,,,,,,,,,,,,,,,,1072..1887,,,,,
NODE_26_length_4433_cov_58.900836,ESBL18,NODE_26_length_4433_cov_58.900836,plasmid,P_2,True,False,False,58.900836,4433,['ColRNAI'],,,,,,,,603..733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_27_length_4043_cov_45.080950,ESBL18,NODE_27_length_4043_cov_45.080950,plasmid,P_3,True,False,False,45.080950,4043,['ColRNAI'],,,,,,,,699..829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_29_length_3404_cov_56.280439,ESBL18,NODE_29_length_3404_cov_56.280439,plasmid,P_4,True,False,False,56.280439,3404,['ColRNAI'],,,,,,,,2628..2747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_33_length_1678_cov_202.323662,ESBL18,NODE_33_length_1678_cov_202.323662,plasmid,P_5,True,False,False,202.323662,1678,['Col(MG828)'],,,,1297..1556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_34_length_1447_cov_285.107576,ESBL18,NODE_34_length_1447_cov_285.107576,plasmid,P_6,True,False,False,285.107576,1447,['Col(MG828)'],,,,1073..1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_35_length_1388_cov_275.662173,ESBL18,NODE_35_length_1388_cov_275.662173,plasmid,P_7,True,False,False,275.662173,1388,['Col(MG828)'],,,,114..371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_1_length_2622037_cov_22.463019,ESBL06,NODE_1_length_2622037_cov_22.463019,chromosome,C_0,False,True,False,22.463019,2622037,"['mdf(A)', 'tet(34)']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590999..592231,,,,,,,1216277..1216632,,,
NODE_2_length_2289095_cov_19.744008,ESBL06,NODE_2_length_2289095_cov_19.744008,chromosome,C_1,False,False,False,19.744008,2289095,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_3_length_110733_cov_14.011545,ESBL06,NODE_3_length_110733_cov_14.011545,plasmid,P_0,True,False,False,14.011545,110733,['IncFIB(pKPHS1)'],,,,,,,,,,,,,32884..33443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_4_length_83611_cov_23.048273,ESBL06,NODE_4_length_83611_cov_23.048273,plasmid,P_1,True,True,False,23.048273,83611,"['blaCTX-M-1', 'IncI1']",,,,,,,,,,,,,,,,,,65374..65515,,,,,,,,,,,,,,,,,59214..60089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_5_length_58637_cov_21.043480,ESBL06,NODE_5_length_58637_cov_21.043480,plasmid,P_2,True,True,False,21.043480,58637,"[""ant(3'')-Ia"", 'aadA8b', 'IncX1', 'IncX3', 'lnu(F)', 'blaTEM-1B']",,,,,,,,,,,,,,,,,,,,,,15431..15804,17299..17643,,,,,,1..197,51372..52173,,,,,,,,,,,,,53835..54695,,,,,,,,,48704..49525,,,,,,,,,,,
NODE_6_length_34301_cov_23.736291,ESBL06,NODE_6_length_34301_cov_23.736291,plasmid,P_3,True,True,False,23.736291,34301,"['mef(B)', 'IncR', 'aadA8b', ""ant(3'')-Ia"", 'dfrA12', 'sul3', 'cmlA1', 'IncN']",,,,,,,,,,,,,,,,,,,29910..30047,,21720..21970,,,,,,,,6124..6915,8519..9320,,,,,,,,,,,,,,,,7177..8436,,5219..5716,,,,,,13554..13816,,,,,11002..11793,,,,
NODE_7_length_13808_cov_18.829106,ESBL06,NODE_7_length_13808_cov_18.829106,misc,M_0,False,False,False,18.829106,13808,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_8_length_6942_cov_29.688775,ESBL06,NODE_8_length_6942_cov_29.688775,misc,M_1,False,False,False,29.688775,6942,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_9_length_893_cov_6.359008,ESBL06,NODE_9_length_893_cov_6.359008,misc,M_2,False,False,False,6.359008,893,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_10_length_438_cov_2.231511,ESBL06,NODE_10_length_438_cov_2.231511,misc,M_3,False,False,False,2.231511,438,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_11_length_262_cov_54.525926,ESBL06,NODE_11_length_262_cov_54.525926,misc,M_4,False,False,False,54.525926,262,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_12_length_128_cov_201.000000,ESBL06,NODE_12_length_128_cov_201.000000,misc,M_5,False,False,False,201.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_1_length_2731418_cov_21.432854,ESBL07,NODE_1_length_2731418_cov_21.432854,chromosome,C_0,False,True,False,21.432854,2731418,['mdf(A)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64158..65390,,,,,,,,,,
NODE_2_length_1996448_cov_16.770380,ESBL07,NODE_2_length_1996448_cov_16.770380,chromosome,C_1,False,True,False,16.770380,1996448,"['blaCTX-M-15', 'aac(3)-IIa', 'catB3', 'blaOXA-1', ""aac(6')-Ib-cr""]",,,,,,,,,,,,,,,,,,,,,,,,,1053143..1054003,,1056407..1057006,,,,,,,,,,,974804..975679,,,1055446..1056276,,,,1054864..1055308,,,,,,,,,,,,,,,,,,
NODE_3_length_528108_cov_14.917679,ESBL07,NODE_3_length_528108_cov_14.917679,misc,M_0,False,False,False,14.917679,528108,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_4_length_81372_cov_20.305496,ESBL07,NODE_4_length_81372_cov_20.305496,misc,M_1,False,True,False,20.305496,81372,['tet(B)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28827..30032,
NODE_8_length_1226_cov_3.010919,ESBL07,NODE_8_length_1226_cov_3.010919,misc,M_2,False,False,False,3.010919,1226,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_9_length_539_cov_1.184466,ESBL07,NODE_9_length_539_cov_1.184466,misc,M_3,False,False,False,1.184466,539,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_10_length_488_cov_1.686981,ESBL07,NODE_10_length_488_cov_1.686981,misc,M_4,False,False,False,1.686981,488,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_11_length_437_cov_2.032258,ESBL07,NODE_11_length_437_cov_2.032258,misc,M_5,False,False,False,2.032258,437,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_12_length_335_cov_10.413462,ESBL07,NODE_12_length_335_cov_10.413462,misc,M_6,False,False,False,10.413462,335,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_13_length_251_cov_13.080645,ESBL07,NODE_13_length_251_cov_13.080645,misc,M_7,False,False,False,13.080645,251,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_14_length_247_cov_3.491667,ESBL07,NODE_14_length_247_cov_3.491667,misc,M_8,False,False,False,3.491667,247,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_15_length_231_cov_25.317308,ESBL07,NODE_15_length_231_cov_25.317308,misc,M_9,False,False,False,25.317308,231,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_17_length_184_cov_4.368421,ESBL07,NODE_17_length_184_cov_4.368421,misc,M_10,False,False,False,4.368421,184,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_16_length_184_cov_8.807018,ESBL07,NODE_16_length_184_cov_8.807018,misc,M_11,False,False,False,8.807018,184,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_18_length_180_cov_3.792453,ESBL07,NODE_18_length_180_cov_3.792453,misc,M_12,False,False,False,3.792453,180,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_19_length_128_cov_169.000000,ESBL07,NODE_19_length_128_cov_169.000000,misc,M_13,False,False,False,169.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_5_length_64154_cov_26.203711,ESBL07,NODE_5_length_64154_cov_26.203711,plasmid,P_0,True,False,False,26.203711,64154,"['IncFIB(AP001918)', 'IncFIC(FII)']",,,,,,,,,,,62191..62872,,,13430..13930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_6_length_51807_cov_19.702651,ESBL07,NODE_6_length_51807_cov_19.702651,plasmid,P_1,True,False,False,19.702651,51807,['IncFIA'],,,,,,,,,,6132..6515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_7_length_3147_cov_21.637748,ESBL07,NODE_7_length_3147_cov_21.637748,plasmid,P_2,True,False,False,21.637748,3147,['IncFIC(FII)'],,,,,,,,,,,,,,1177..1474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
