,sample,header,label,name,replicon,resistance,circular,cov,len,genes,ARR-3,Col(BS512),Col(KPHS6),Col(MG828),Col(MGD2),Col156,Col8282,ColRNAI,IncB/O/K/Z,IncFIA,IncFIB(AP001918),IncFIB(pHCM2),IncFIB(pKPHS1),IncFIC(FII),IncFII,IncFII(29),IncFII(pRSB107),IncI1,IncN,IncQ1,IncR,IncX1,IncX3,IncX4,aac(3)-IIa,aac(3)-IId,aac(6')-Ib-cr,aadA1,aadA5,aadA8b,ant(3'')-Ia,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCMY-42,blaCTX-M-1,blaCTX-M-14,blaCTX-M-14b,blaCTX-M-15,blaCTX-M-27,blaCTX-M-3,blaCTX-M-8,blaOXA-1,blaTEM-1B,blaTEM-1C,blaTEM-52B,catA1,catB3,cmlA1,dfrA1,dfrA12,dfrA14,dfrA17,erm(B),lnu(F),mdf(A),mef(B),mph(A),p0111,sul1,sul2,sul3,tet(34),tet(A),tet(B),tet(D)
NODE_6_length_209829_cov_20.208162,ESBL13,NODE_6_length_209829_cov_20.208162,misc,M_3,False,False,False,20.208162,209829,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_7_length_164696_cov_20.215163,ESBL13,NODE_7_length_164696_cov_20.215163,misc,M_4,False,False,False,20.215163,164696,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_10_length_22003_cov_25.050238,ESBL13,NODE_10_length_22003_cov_25.050238,misc,M_5,False,True,False,25.050238,22003,['blaCMY-42'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16298..17443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_11_length_4199_cov_78.162328,ESBL13,NODE_11_length_4199_cov_78.162328,misc,M_6,False,False,False,78.162328,4199,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_12_length_990_cov_15.505214,ESBL13,NODE_12_length_990_cov_15.505214,misc,M_7,False,False,False,15.505214,990,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_13_length_653_cov_11.823194,ESBL13,NODE_13_length_653_cov_11.823194,misc,M_8,False,False,False,11.823194,653,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_14_length_565_cov_22.634703,ESBL13,NODE_14_length_565_cov_22.634703,misc,M_9,False,False,False,22.634703,565,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_15_length_537_cov_1.043902,ESBL13,NODE_15_length_537_cov_1.043902,misc,M_10,False,False,False,1.043902,537,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_16_length_516_cov_2.172237,ESBL13,NODE_16_length_516_cov_2.172237,misc,M_11,False,False,False,2.172237,516,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_17_length_513_cov_17.051813,ESBL13,NODE_17_length_513_cov_17.051813,misc,M_12,False,False,False,17.051813,513,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_18_length_481_cov_0.985876,ESBL13,NODE_18_length_481_cov_0.985876,misc,M_13,False,False,False,0.985876,481,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_19_length_476_cov_15.871060,ESBL13,NODE_19_length_476_cov_15.871060,misc,M_14,False,False,False,15.871060,476,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_20_length_324_cov_7.583756,ESBL13,NODE_20_length_324_cov_7.583756,misc,M_15,False,False,False,7.583756,324,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_21_length_322_cov_15.174359,ESBL13,NODE_21_length_322_cov_15.174359,misc,M_16,False,False,False,15.174359,322,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_22_length_255_cov_11.210938,ESBL13,NODE_22_length_255_cov_11.210938,misc,M_17,False,False,False,11.210938,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_23_length_239_cov_2.053571,ESBL13,NODE_23_length_239_cov_2.053571,misc,M_18,False,False,False,2.053571,239,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_27_length_238_cov_2.540541,ESBL13,NODE_27_length_238_cov_2.540541,misc,M_19,False,False,False,2.540541,238,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_26_length_238_cov_3.387387,ESBL13,NODE_26_length_238_cov_3.387387,misc,M_20,False,False,False,3.387387,238,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_25_length_238_cov_6.126126,ESBL13,NODE_25_length_238_cov_6.126126,misc,M_21,False,False,False,6.126126,238,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_24_length_238_cov_7.126126,ESBL13,NODE_24_length_238_cov_7.126126,misc,M_22,False,False,False,7.126126,238,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_28_length_234_cov_15.971963,ESBL13,NODE_28_length_234_cov_15.971963,misc,M_23,False,False,False,15.971963,234,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_30_length_234_cov_2.841121,ESBL13,NODE_30_length_234_cov_2.841121,misc,M_24,False,False,False,2.841121,234,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_29_length_234_cov_4.635514,ESBL13,NODE_29_length_234_cov_4.635514,misc,M_25,False,False,False,4.635514,234,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_32_length_233_cov_2.811321,ESBL13,NODE_32_length_233_cov_2.811321,misc,M_26,False,False,False,2.811321,233,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_31_length_233_cov_3.924528,ESBL13,NODE_31_length_233_cov_3.924528,misc,M_27,False,False,False,3.924528,233,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_33_length_226_cov_5.838384,ESBL13,NODE_33_length_226_cov_5.838384,misc,M_28,False,False,False,5.838384,226,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_34_length_226_cov_4.565657,ESBL13,NODE_34_length_226_cov_4.565657,misc,M_29,False,False,False,4.565657,226,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_35_length_226_cov_2.929293,ESBL13,NODE_35_length_226_cov_2.929293,misc,M_30,False,False,False,2.929293,226,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_36_length_218_cov_3.406593,ESBL13,NODE_36_length_218_cov_3.406593,misc,M_31,False,False,False,3.406593,218,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_37_length_211_cov_2.797619,ESBL13,NODE_37_length_211_cov_2.797619,misc,M_32,False,False,False,2.797619,211,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_38_length_211_cov_2.011905,ESBL13,NODE_38_length_211_cov_2.011905,misc,M_33,False,False,False,2.011905,211,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_39_length_177_cov_31.340000,ESBL13,NODE_39_length_177_cov_31.340000,misc,M_34,False,False,False,31.340000,177,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_40_length_155_cov_5.214286,ESBL13,NODE_40_length_155_cov_5.214286,misc,M_35,False,False,False,5.214286,155,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_41_length_149_cov_10.454545,ESBL13,NODE_41_length_149_cov_10.454545,misc,M_36,False,False,False,10.454545,149,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_42_length_137_cov_7.000000,ESBL13,NODE_42_length_137_cov_7.000000,misc,M_37,False,False,False,7.000000,137,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_43_length_135_cov_15.500000,ESBL13,NODE_43_length_135_cov_15.500000,misc,M_38,False,False,False,15.500000,135,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_44_length_134_cov_44.000000,ESBL13,NODE_44_length_134_cov_44.000000,misc,M_39,False,False,False,44.000000,134,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_45_length_132_cov_5.800000,ESBL13,NODE_45_length_132_cov_5.800000,misc,M_40,False,False,False,5.800000,132,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_46_length_131_cov_10.250000,ESBL13,NODE_46_length_131_cov_10.250000,misc,M_41,False,False,False,10.250000,131,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_47_length_131_cov_9.250000,ESBL13,NODE_47_length_131_cov_9.250000,misc,M_42,False,False,False,9.250000,131,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_48_length_128_cov_488.000000,ESBL13,NODE_48_length_128_cov_488.000000,misc,M_43,False,False,False,488.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_49_length_128_cov_13.000000,ESBL13,NODE_49_length_128_cov_13.000000,misc,M_44,False,False,False,13.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_8_length_109708_cov_13.262181,ESBL13,NODE_8_length_109708_cov_13.262181,plasmid,P_0,True,False,False,13.262181,109708,['IncFIB(pKPHS1)'],,,,,,,,,,,,,32694..33253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_9_length_37050_cov_21.357528,ESBL13,NODE_9_length_37050_cov_21.357528,plasmid,P_1,True,False,False,21.357528,37050,['IncI1'],,,,,,,,,,,,,,,,,,13813..13949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_1_length_1153543_cov_19.652906,ESBL12,NODE_1_length_1153543_cov_19.652906,chromosome,C_0,False,True,False,19.652906,1153543,"['blaTEM-1B', ""ant(3'')-Ia"", 'dfrA1', 'tet(D)', ""aph(3')-Ia""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827869..828668,,97190..98005,,,,,,,,,,,93008..93868,,,,,,829334..829807,,,,,,,,,,,,,,,,94348..95532
NODE_2_length_756659_cov_13.138416,ESBL12,NODE_2_length_756659_cov_13.138416,misc,M_0,False,False,False,13.138416,756659,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_3_length_718491_cov_15.121896,ESBL12,NODE_3_length_718491_cov_15.121896,misc,M_1,False,True,False,15.121896,718491,['mdf(A)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556976..558208,,,,,,,,,,
NODE_4_length_643291_cov_16.279842,ESBL12,NODE_4_length_643291_cov_16.279842,misc,M_2,False,False,False,16.279842,643291,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_5_length_564625_cov_18.852787,ESBL12,NODE_5_length_564625_cov_18.852787,misc,M_3,False,True,False,18.852787,564625,['blaCTX-M-14b'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552662..553537,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_6_length_518794_cov_16.349092,ESBL12,NODE_6_length_518794_cov_16.349092,misc,M_4,False,False,False,16.349092,518794,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_7_length_467892_cov_16.206967,ESBL12,NODE_7_length_467892_cov_16.206967,misc,M_5,False,False,False,16.206967,467892,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_8_length_246932_cov_20.186692,ESBL12,NODE_8_length_246932_cov_20.186692,misc,M_6,False,False,False,20.186692,246932,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_10_length_138521_cov_13.939635,ESBL12,NODE_10_length_138521_cov_13.939635,misc,M_7,False,False,False,13.939635,138521,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_11_length_64443_cov_13.879910,ESBL12,NODE_11_length_64443_cov_13.879910,misc,M_8,False,False,False,13.879910,64443,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_12_length_39772_cov_17.255165,ESBL12,NODE_12_length_39772_cov_17.255165,misc,M_9,False,False,False,17.255165,39772,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_13_length_715_cov_1.852041,ESBL12,NODE_13_length_715_cov_1.852041,misc,M_10,False,False,False,1.852041,715,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_14_length_616_cov_1.666667,ESBL12,NODE_14_length_616_cov_1.666667,misc,M_11,False,False,False,1.666667,616,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_15_length_611_cov_0.886364,ESBL12,NODE_15_length_611_cov_0.886364,misc,M_12,False,False,False,0.886364,611,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_16_length_552_cov_15.303529,ESBL12,NODE_16_length_552_cov_15.303529,misc,M_13,False,False,False,15.303529,552,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_17_length_493_cov_16.513661,ESBL12,NODE_17_length_493_cov_16.513661,misc,M_14,False,False,False,16.513661,493,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_18_length_459_cov_1.340361,ESBL12,NODE_18_length_459_cov_1.340361,misc,M_15,False,False,False,1.340361,459,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_19_length_450_cov_2.105263,ESBL12,NODE_19_length_450_cov_2.105263,misc,M_16,False,False,False,2.105263,450,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_20_length_416_cov_10.391003,ESBL12,NODE_20_length_416_cov_10.391003,misc,M_17,False,False,False,10.391003,416,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_21_length_402_cov_13.145455,ESBL12,NODE_21_length_402_cov_13.145455,misc,M_18,False,False,False,13.145455,402,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_22_length_396_cov_10.817844,ESBL12,NODE_22_length_396_cov_10.817844,misc,M_19,False,False,False,10.817844,396,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_23_length_340_cov_22.676056,ESBL12,NODE_23_length_340_cov_22.676056,misc,M_20,False,False,False,22.676056,340,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_24_length_314_cov_12.267380,ESBL12,NODE_24_length_314_cov_12.267380,misc,M_21,False,False,False,12.267380,314,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_25_length_272_cov_21.903448,ESBL12,NODE_25_length_272_cov_21.903448,misc,M_22,False,False,False,21.903448,272,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_32_length_255_cov_10.312500,ESBL12,NODE_32_length_255_cov_10.312500,misc,M_23,False,False,False,10.312500,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_31_length_255_cov_13.078125,ESBL12,NODE_31_length_255_cov_13.078125,misc,M_24,False,False,False,13.078125,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_30_length_255_cov_14.085938,ESBL12,NODE_30_length_255_cov_14.085938,misc,M_25,False,False,False,14.085938,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_29_length_255_cov_16.679688,ESBL12,NODE_29_length_255_cov_16.679688,misc,M_26,False,False,False,16.679688,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_27_length_255_cov_17.507812,ESBL12,NODE_27_length_255_cov_17.507812,misc,M_27,False,False,False,17.507812,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_26_length_255_cov_18.234375,ESBL12,NODE_26_length_255_cov_18.234375,misc,M_28,False,False,False,18.234375,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_28_length_255_cov_17.367188,ESBL12,NODE_28_length_255_cov_17.367188,misc,M_29,False,False,False,17.367188,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_33_length_222_cov_13.926316,ESBL12,NODE_33_length_222_cov_13.926316,misc,M_30,False,False,False,13.926316,222,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_34_length_194_cov_5.880597,ESBL12,NODE_34_length_194_cov_5.880597,misc,M_31,False,False,False,5.880597,194,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_35_length_167_cov_13.550000,ESBL12,NODE_35_length_167_cov_13.550000,misc,M_32,False,False,False,13.550000,167,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_36_length_159_cov_18.750000,ESBL12,NODE_36_length_159_cov_18.750000,misc,M_33,False,False,False,18.750000,159,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_37_length_147_cov_12.700000,ESBL12,NODE_37_length_147_cov_12.700000,misc,M_34,False,False,False,12.700000,147,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_38_length_128_cov_183.000000,ESBL12,NODE_38_length_128_cov_183.000000,misc,M_35,False,False,False,183.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_9_length_142563_cov_18.553136,ESBL12,NODE_9_length_142563_cov_18.553136,plasmid,P_0,True,False,False,18.553136,142563,"['IncFII(pRSB107)', 'IncFIB(AP001918)']",,,,,,,,,,,68208..68889,,,,,,113419..113679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_1_length_1215360_cov_15.215618,ESBL11,NODE_1_length_1215360_cov_15.215618,chromosome,C_0,False,False,False,15.215618,1215360,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_2_length_957033_cov_15.762267,ESBL11,NODE_2_length_957033_cov_15.762267,misc,M_0,False,True,False,15.762267,957033,['tet(34)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527548..527903,,,
NODE_3_length_824191_cov_13.813356,ESBL11,NODE_3_length_824191_cov_13.813356,misc,M_1,False,True,False,13.813356,824191,['mdf(A)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508840..510072,,,,,,,,,,
NODE_4_length_683490_cov_17.498492,ESBL11,NODE_4_length_683490_cov_17.498492,misc,M_2,False,False,False,17.498492,683490,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_5_length_484361_cov_12.753392,ESBL11,NODE_5_length_484361_cov_12.753392,misc,M_3,False,False,False,12.753392,484361,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_6_length_262003_cov_16.668813,ESBL11,NODE_6_length_262003_cov_16.668813,misc,M_4,False,False,False,16.668813,262003,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_7_length_253504_cov_21.415898,ESBL11,NODE_7_length_253504_cov_21.415898,misc,M_5,False,False,False,21.415898,253504,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_8_length_178694_cov_23.309106,ESBL11,NODE_8_length_178694_cov_23.309106,misc,M_6,False,False,False,23.309106,178694,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_9_length_163884_cov_16.074495,ESBL11,NODE_9_length_163884_cov_16.074495,misc,M_7,False,False,False,16.074495,163884,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_12_length_75683_cov_14.818984,ESBL11,NODE_12_length_75683_cov_14.818984,misc,M_8,False,False,False,14.818984,75683,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_13_length_53332_cov_20.560496,ESBL11,NODE_13_length_53332_cov_20.560496,misc,M_9,False,False,False,20.560496,53332,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_14_length_53198_cov_11.426219,ESBL11,NODE_14_length_53198_cov_11.426219,misc,M_10,False,False,False,11.426219,53198,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_15_length_23845_cov_16.408045,ESBL11,NODE_15_length_23845_cov_16.408045,misc,M_11,False,False,False,16.408045,23845,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_16_length_15344_cov_33.758297,ESBL11,NODE_16_length_15344_cov_33.758297,misc,M_12,False,True,False,33.758297,15344,"['erm(B)', ""aph(3'')-Ib"", 'tet(A)', 'sul2', 'blaCTX-M-27']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8264..9067,,,,,,,,557..1432,,,,,,,,,,,,,,14655..15344,,,,,,,9128..9943,,,5203..6449,,
NODE_17_length_8405_cov_27.047717,ESBL11,NODE_17_length_8405_cov_27.047717,misc,M_13,False,False,False,27.047717,8405,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_21_length_3568_cov_31.587329,ESBL11,NODE_21_length_3568_cov_31.587329,misc,M_14,False,False,False,31.587329,3568,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_22_length_2667_cov_1.510630,ESBL11,NODE_22_length_2667_cov_1.510630,misc,M_15,False,False,False,1.510630,2667,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_24_length_717_cov_1.867797,ESBL11,NODE_24_length_717_cov_1.867797,misc,M_16,False,False,False,1.867797,717,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
