,sample,header,label,name,replicon,resistance,circular,cov,len,genes,ARR-3,Col(BS512),Col(KPHS6),Col(MG828),Col(MGD2),Col156,Col8282,ColRNAI,IncB/O/K/Z,IncFIA,IncFIB(AP001918),IncFIB(pHCM2),IncFIB(pKPHS1),IncFIC(FII),IncFII,IncFII(29),IncFII(pRSB107),IncI1,IncN,IncQ1,IncR,IncX1,IncX3,IncX4,aac(3)-IIa,aac(3)-IId,aac(6')-Ib-cr,aadA1,aadA2,aadA5,aadA8b,ant(3'')-Ia,aph(3'')-Ib,aph(3')-Ia,aph(6)-Id,blaCMY-42,blaCTX-M-1,blaCTX-M-101,blaCTX-M-116,blaCTX-M-14,blaCTX-M-14b,blaCTX-M-15,blaCTX-M-156,blaCTX-M-27,blaCTX-M-8,blaOXA-1,blaTEM-104,blaTEM-105,blaTEM-141,blaTEM-1B,blaTEM-1C,blaTEM-52B,catA1,catB3,cmlA1,dfrA1,dfrA12,dfrA14,dfrA17,erm(B),lnu(F),mdf(A),mef(B),mph(A),p0111,sul1,sul2,sul3,tet(34),tet(A),tet(B),tet(D)
NODE_205_length_771_cov_42.397516,ESBL14,NODE_205_length_771_cov_42.397516,misc,M_199,False,False,False,42.397516,771,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_206_length_758_cov_0.843106,ESBL14,NODE_206_length_758_cov_0.843106,misc,M_200,False,False,False,0.843106,758,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_208_length_734_cov_6.383855,ESBL14,NODE_208_length_734_cov_6.383855,misc,M_201,False,False,False,6.383855,734,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_207_length_734_cov_59.886326,ESBL14,NODE_207_length_734_cov_59.886326,misc,M_202,False,False,False,59.886326,734,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_209_length_686_cov_2.738819,ESBL14,NODE_209_length_686_cov_2.738819,misc,M_203,False,False,False,2.738819,686,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_210_length_659_cov_2.622180,ESBL14,NODE_210_length_659_cov_2.622180,misc,M_204,False,False,False,2.622180,659,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_211_length_646_cov_63.491329,ESBL14,NODE_211_length_646_cov_63.491329,misc,M_205,False,False,False,63.491329,646,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_212_length_644_cov_36.990329,ESBL14,NODE_212_length_644_cov_36.990329,misc,M_206,False,False,False,36.990329,644,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_213_length_641_cov_3.414397,ESBL14,NODE_213_length_641_cov_3.414397,misc,M_207,False,False,False,3.414397,641,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_214_length_632_cov_2.142574,ESBL14,NODE_214_length_632_cov_2.142574,misc,M_208,False,False,False,2.142574,632,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_215_length_623_cov_1.112903,ESBL14,NODE_215_length_623_cov_1.112903,misc,M_209,False,False,False,1.112903,623,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_216_length_611_cov_2.138430,ESBL14,NODE_216_length_611_cov_2.138430,misc,M_210,False,False,False,2.138430,611,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_217_length_610_cov_6.635611,ESBL14,NODE_217_length_610_cov_6.635611,misc,M_211,False,False,False,6.635611,610,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_218_length_610_cov_1.656315,ESBL14,NODE_218_length_610_cov_1.656315,misc,M_212,False,False,False,1.656315,610,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_219_length_605_cov_2.774059,ESBL14,NODE_219_length_605_cov_2.774059,misc,M_213,False,False,False,2.774059,605,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_220_length_605_cov_1.811715,ESBL14,NODE_220_length_605_cov_1.811715,misc,M_214,False,False,False,1.811715,605,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_221_length_599_cov_0.894068,ESBL14,NODE_221_length_599_cov_0.894068,misc,M_215,False,False,False,0.894068,599,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_222_length_584_cov_44.245077,ESBL14,NODE_222_length_584_cov_44.245077,misc,M_216,False,False,False,44.245077,584,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_223_length_584_cov_20.201313,ESBL14,NODE_223_length_584_cov_20.201313,misc,M_217,False,False,False,20.201313,584,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_224_length_574_cov_85.579418,ESBL14,NODE_224_length_574_cov_85.579418,misc,M_218,False,False,False,85.579418,574,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_225_length_547_cov_171.728571,ESBL14,NODE_225_length_547_cov_171.728571,misc,M_219,False,False,False,171.728571,547,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_226_length_533_cov_4.238916,ESBL14,NODE_226_length_533_cov_4.238916,misc,M_220,False,False,False,4.238916,533,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_227_length_533_cov_1.753695,ESBL14,NODE_227_length_533_cov_1.753695,misc,M_221,False,False,False,1.753695,533,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_228_length_527_cov_45.022500,ESBL14,NODE_228_length_527_cov_45.022500,misc,M_222,False,False,False,45.022500,527,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_229_length_522_cov_16.400000,ESBL14,NODE_229_length_522_cov_16.400000,misc,M_223,False,False,False,16.400000,522,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_230_length_502_cov_2.418667,ESBL14,NODE_230_length_502_cov_2.418667,misc,M_224,False,False,False,2.418667,502,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_231_length_490_cov_0.746556,ESBL14,NODE_231_length_490_cov_0.746556,misc,M_225,False,False,False,0.746556,490,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_232_length_488_cov_149.648199,ESBL14,NODE_232_length_488_cov_149.648199,misc,M_226,False,False,False,149.648199,488,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_233_length_481_cov_24.234463,ESBL14,NODE_233_length_481_cov_24.234463,misc,M_227,False,False,False,24.234463,481,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_234_length_459_cov_11.542169,ESBL14,NODE_234_length_459_cov_11.542169,misc,M_228,False,False,False,11.542169,459,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_235_length_458_cov_25.719033,ESBL14,NODE_235_length_458_cov_25.719033,misc,M_229,False,False,False,25.719033,458,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_236_length_450_cov_20.835913,ESBL14,NODE_236_length_450_cov_20.835913,misc,M_230,False,False,False,20.835913,450,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_237_length_449_cov_43.611801,ESBL14,NODE_237_length_449_cov_43.611801,misc,M_231,False,False,False,43.611801,449,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_238_length_428_cov_67.737542,ESBL14,NODE_238_length_428_cov_67.737542,misc,M_232,False,False,False,67.737542,428,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_239_length_427_cov_26.963333,ESBL14,NODE_239_length_427_cov_26.963333,misc,M_233,False,False,False,26.963333,427,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_240_length_422_cov_16.654237,ESBL14,NODE_240_length_422_cov_16.654237,misc,M_234,False,False,False,16.654237,422,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_241_length_404_cov_20.862816,ESBL14,NODE_241_length_404_cov_20.862816,misc,M_235,False,False,False,20.862816,404,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_242_length_398_cov_44.793358,ESBL14,NODE_242_length_398_cov_44.793358,misc,M_236,False,False,False,44.793358,398,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_243_length_389_cov_25.637405,ESBL14,NODE_243_length_389_cov_25.637405,misc,M_237,False,False,False,25.637405,389,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_244_length_387_cov_24.442308,ESBL14,NODE_244_length_387_cov_24.442308,misc,M_238,False,False,False,24.442308,387,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_245_length_381_cov_31.543307,ESBL14,NODE_245_length_381_cov_31.543307,misc,M_239,False,False,False,31.543307,381,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_246_length_381_cov_18.858268,ESBL14,NODE_246_length_381_cov_18.858268,misc,M_240,False,False,False,18.858268,381,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_247_length_375_cov_32.685484,ESBL14,NODE_247_length_375_cov_32.685484,misc,M_241,False,False,False,32.685484,375,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_248_length_372_cov_34.485714,ESBL14,NODE_248_length_372_cov_34.485714,misc,M_242,False,False,False,34.485714,372,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_249_length_370_cov_30.069959,ESBL14,NODE_249_length_370_cov_30.069959,misc,M_243,False,False,False,30.069959,370,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_251_length_368_cov_20.597510,ESBL14,NODE_251_length_368_cov_20.597510,misc,M_244,False,False,False,20.597510,368,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_250_length_368_cov_22.726141,ESBL14,NODE_250_length_368_cov_22.726141,misc,M_245,False,False,False,22.726141,368,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_252_length_355_cov_42.245614,ESBL14,NODE_252_length_355_cov_42.245614,misc,M_246,False,False,False,42.245614,355,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_253_length_351_cov_20.799107,ESBL14,NODE_253_length_351_cov_20.799107,misc,M_247,False,False,False,20.799107,351,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_254_length_346_cov_23.652968,ESBL14,NODE_254_length_346_cov_23.652968,misc,M_248,False,False,False,23.652968,346,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_255_length_342_cov_27.758140,ESBL14,NODE_255_length_342_cov_27.758140,misc,M_249,False,False,False,27.758140,342,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_256_length_339_cov_20.721698,ESBL14,NODE_256_length_339_cov_20.721698,misc,M_250,False,False,False,20.721698,339,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_257_length_333_cov_13.466019,ESBL14,NODE_257_length_333_cov_13.466019,misc,M_251,False,False,False,13.466019,333,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_258_length_321_cov_37.494845,ESBL14,NODE_258_length_321_cov_37.494845,misc,M_252,False,False,False,37.494845,321,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_259_length_312_cov_14.967568,ESBL14,NODE_259_length_312_cov_14.967568,misc,M_253,False,False,False,14.967568,312,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_260_length_312_cov_10.329730,ESBL14,NODE_260_length_312_cov_10.329730,misc,M_254,False,False,False,10.329730,312,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_261_length_308_cov_39.093923,ESBL14,NODE_261_length_308_cov_39.093923,misc,M_255,False,False,False,39.093923,308,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_262_length_301_cov_28.936782,ESBL14,NODE_262_length_301_cov_28.936782,misc,M_256,False,False,False,28.936782,301,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_263_length_266_cov_31.143885,ESBL14,NODE_263_length_266_cov_31.143885,misc,M_257,False,False,False,31.143885,266,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_264_length_265_cov_21.376812,ESBL14,NODE_264_length_265_cov_21.376812,misc,M_258,False,False,False,21.376812,265,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_281_length_256_cov_6.109375,ESBL14,NODE_281_length_256_cov_6.109375,misc,M_259,False,False,False,6.109375,256,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_266_length_255_cov_99.242188,ESBL14,NODE_266_length_255_cov_99.242188,misc,M_260,False,False,False,99.242188,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_265_length_255_cov_118.406250,ESBL14,NODE_265_length_255_cov_118.406250,misc,M_261,False,False,False,118.406250,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_267_length_255_cov_80.937500,ESBL14,NODE_267_length_255_cov_80.937500,misc,M_262,False,False,False,80.937500,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_268_length_255_cov_65.757812,ESBL14,NODE_268_length_255_cov_65.757812,misc,M_263,False,False,False,65.757812,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_269_length_255_cov_47.281250,ESBL14,NODE_269_length_255_cov_47.281250,misc,M_264,False,False,False,47.281250,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_270_length_255_cov_33.359375,ESBL14,NODE_270_length_255_cov_33.359375,misc,M_265,False,False,False,33.359375,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_271_length_255_cov_31.937500,ESBL14,NODE_271_length_255_cov_31.937500,misc,M_266,False,False,False,31.937500,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_272_length_255_cov_30.406250,ESBL14,NODE_272_length_255_cov_30.406250,misc,M_267,False,False,False,30.406250,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_273_length_255_cov_30.117188,ESBL14,NODE_273_length_255_cov_30.117188,misc,M_268,False,False,False,30.117188,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_274_length_255_cov_28.593750,ESBL14,NODE_274_length_255_cov_28.593750,misc,M_269,False,False,False,28.593750,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_275_length_255_cov_28.515625,ESBL14,NODE_275_length_255_cov_28.515625,misc,M_270,False,False,False,28.515625,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_276_length_255_cov_28.085938,ESBL14,NODE_276_length_255_cov_28.085938,misc,M_271,False,False,False,28.085938,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_277_length_255_cov_27.070312,ESBL14,NODE_277_length_255_cov_27.070312,misc,M_272,False,False,False,27.070312,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_278_length_255_cov_16.304688,ESBL14,NODE_278_length_255_cov_16.304688,misc,M_273,False,False,False,16.304688,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_279_length_255_cov_15.625000,ESBL14,NODE_279_length_255_cov_15.625000,misc,M_274,False,False,False,15.625000,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_280_length_255_cov_14.335938,ESBL14,NODE_280_length_255_cov_14.335938,misc,M_275,False,False,False,14.335938,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_282_length_255_cov_5.046875,ESBL14,NODE_282_length_255_cov_5.046875,misc,M_276,False,False,False,5.046875,255,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_283_length_240_cov_57.690265,ESBL14,NODE_283_length_240_cov_57.690265,misc,M_277,False,False,False,57.690265,240,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_284_length_228_cov_32.762376,ESBL14,NODE_284_length_228_cov_32.762376,misc,M_278,False,False,False,32.762376,228,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_285_length_226_cov_26.373737,ESBL14,NODE_285_length_226_cov_26.373737,misc,M_279,False,False,False,26.373737,226,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_286_length_220_cov_69.333333,ESBL14,NODE_286_length_220_cov_69.333333,misc,M_280,False,False,False,69.333333,220,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_287_length_219_cov_42.739130,ESBL14,NODE_287_length_219_cov_42.739130,misc,M_281,False,False,False,42.739130,219,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_288_length_214_cov_13.057471,ESBL14,NODE_288_length_214_cov_13.057471,misc,M_282,False,False,False,13.057471,214,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_289_length_213_cov_10.174419,ESBL14,NODE_289_length_213_cov_10.174419,misc,M_283,False,False,False,10.174419,213,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_290_length_213_cov_6.686047,ESBL14,NODE_290_length_213_cov_6.686047,misc,M_284,False,False,False,6.686047,213,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_291_length_188_cov_17.704918,ESBL14,NODE_291_length_188_cov_17.704918,misc,M_285,False,False,False,17.704918,188,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_292_length_175_cov_73.062500,ESBL14,NODE_292_length_175_cov_73.062500,misc,M_286,False,False,False,73.062500,175,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_293_length_163_cov_54.166667,ESBL14,NODE_293_length_163_cov_54.166667,misc,M_287,False,False,False,54.166667,163,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_294_length_163_cov_20.527778,ESBL14,NODE_294_length_163_cov_20.527778,misc,M_288,False,False,False,20.527778,163,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_295_length_163_cov_16.444444,ESBL14,NODE_295_length_163_cov_16.444444,misc,M_289,False,False,False,16.444444,163,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_296_length_156_cov_79.758621,ESBL14,NODE_296_length_156_cov_79.758621,misc,M_290,False,False,False,79.758621,156,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_297_length_152_cov_14.360000,ESBL14,NODE_297_length_152_cov_14.360000,misc,M_291,False,False,False,14.360000,152,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_298_length_135_cov_11.500000,ESBL14,NODE_298_length_135_cov_11.500000,misc,M_292,False,False,False,11.500000,135,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_299_length_130_cov_61.333333,ESBL14,NODE_299_length_130_cov_61.333333,misc,M_293,False,False,False,61.333333,130,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_300_length_128_cov_449.000000,ESBL14,NODE_300_length_128_cov_449.000000,misc,M_294,False,False,False,449.000000,128,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_45_length_33850_cov_15.838033,ESBL14,NODE_45_length_33850_cov_15.838033,plasmid,P_0,True,False,False,15.838033,33850,"['IncFIA', 'IncFIB(AP001918)']",,,,,,,,,,11063..11425,2013..2694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NODE_79_length_18206_cov_19.825543,ESBL14,NODE_79_length_18206_cov_19.825543,plasmid,P_1,True,False,False,19.825543,18206,['IncFIC(FII)'],,,,,,,,,,,,,,11862..12159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
